date,month,quarter,year,fiscal_year,fiscal_quarter,is_ramadan,post_ramadan,cpi,oil_price,global_food_index
2022-10-01,10,4,2022,2022-23,2,FALSE,FALSE,26.6,93.33,136.7
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-11-01,11,4,2022,2022-23,2,FALSE,FALSE,23.8,91.42,136
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2022-12-01,12,4,2022,2022-23,2,FALSE,FALSE,24.5,80.92,133.1
2023-01-01,1,1,2023,2022-23,3,FALSE,FALSE,27.6,82.5,131.4
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-02-01,2,1,2023,2022-23,3,FALSE,FALSE,31.5,82.59,130.7
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-03-01,3,1,2023,2022-23,3,FALSE,FALSE,35.4,78.43,128
2023-04-01,4,2,2023,2022-23,4,TRUE,FALSE,36.4,84.64,128.4
2023-05-01,5,2,2023,2022-23,4,FALSE,TRUE,38,75.47,124.5
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-06-01,6,2,2023,2022-23,4,FALSE,FALSE,29.4,74.84,123
2023-07-01,7,3,2023,2023-24,1,FALSE,FALSE,28.3,80.11,124.4
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-08-01,8,3,2023,2023-24,1,FALSE,FALSE,27.4,86.15,121.8
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-09-01,9,3,2023,2023-24,1,FALSE,FALSE,31.4,93.72,121.7
2023-10-01,10,4,2023,2023-24,2,FALSE,FALSE,26.8,90.6,120.7
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-11-01,11,4,2023,2023-24,2,FALSE,FALSE,29.2,82.94,120.6
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2023-12-01,12,4,2023,2023-24,2,FALSE,FALSE,29.7,77.63,119.1
2024-01-01,1,1,2024,2023-24,3,FALSE,FALSE,28.3,80.12,117.6
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-02-01,2,1,2024,2023-24,3,FALSE,FALSE,23.1,83.48,117.4
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-03-01,3,1,2024,2023-24,3,FALSE,FALSE,20.7,85.41,118.9
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-04-01,4,2,2024,2023-24,4,TRUE,FALSE,17.3,89.94,119.2
2024-05-01,5,2,2024,2023-24,4,FALSE,TRUE,11.8,81.75,120.5
2024-06-01,6,2,2024,2023-24,4,FALSE,FALSE,12.6,82.25,121
2024-07-01,7,3,2024,2024-25,1,FALSE,FALSE,11.1,85.15,120.9
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-08-01,8,3,2024,2024-25,1,FALSE,FALSE,9.6,80.36,121.7
2024-09-01,9,3,2024,2024-25,1,FALSE,FALSE,6.9,74.02,124.6
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-10-01,10,4,2024,2024-25,2,FALSE,FALSE,7.2,75.63,126.9
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-11-01,11,4,2024,2024-25,2,FALSE,FALSE,4.9,74.35,127.7
2024-12-01,12,4,2024,2024-25,2,FALSE,FALSE,4.1,73.86,127.4
2025-01-01,1,1,2025,2024-25,3,FALSE,FALSE,2.4,79.27,124.7
2025-02-01,2,1,2025,2024-25,3,FALSE,FALSE,1.5,75.44,126.6
2025-03-01,3,1,2025,2024-25,3,TRUE,FALSE,0.7,72.73,127.1
2025-04-01,4,2,2025,2024-25,4,FALSE,TRUE,0.3,68.13,128.3
